FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value,Cluster 10 Average,Cluster 10 Log2 Fold Change,Cluster 10 P-Value,Cluster 11 Average,Cluster 11 Log2 Fold Change,Cluster 11 P-Value,Cluster 12 Average,Cluster 12 Log2 Fold Change,Cluster 12 P-Value,Cluster 13 Average,Cluster 13 Log2 Fold Change,Cluster 13 P-Value,Cluster 14 Average,Cluster 14 Log2 Fold Change,Cluster 14 P-Value,Cluster 15 Average,Cluster 15 Log2 Fold Change,Cluster 15 P-Value,Cluster 16 Average,Cluster 16 Log2 Fold Change,Cluster 16 P-Value,Cluster 17 Average,Cluster 17 Log2 Fold Change,Cluster 17 P-Value,Cluster 18 Average,Cluster 18 Log2 Fold Change,Cluster 18 P-Value,Cluster 19 Average,Cluster 19 Log2 Fold Change,Cluster 19 P-Value,Cluster 20 Average,Cluster 20 Log2 Fold Change,Cluster 20 P-Value,Cluster 21 Average,Cluster 21 Log2 Fold Change,Cluster 21 P-Value,Cluster 22 Average,Cluster 22 Log2 Fold Change,Cluster 22 P-Value,Cluster 23 Average,Cluster 23 Log2 Fold Change,Cluster 23 P-Value,Cluster 24 Average,Cluster 24 Log2 Fold Change,Cluster 24 P-Value,Cluster 25 Average,Cluster 25 Log2 Fold Change,Cluster 25 P-Value,Cluster 26 Average,Cluster 26 Log2 Fold Change,Cluster 26 P-Value
ENSG00000170421,KRT8,0.34517361348768766,-1.4947027975322964,1.2890988269137017e-06,0.41485619487920095,-1.2096949182320227,0.001421213755225365,1.500093606030876,0.7097351066569451,0.06448767505374853,0.7561204296192208,-0.3352582372478813,0.2691776527938406,1.1305192680837788,0.348213388310585,0.02739600922338539,0.6830739335354864,-0.4866379081715746,0.11813437641020885,0.5334135131744357,-0.822665450027023,0.59198176458734,0.5117631780851357,-0.8966548373322147,0.05596107890326181,0.21846663242175102,-2.1550136272419618,4.670243361538339e-10,0.7343838684894509,-0.3583202138023147,1,1.322365232847064,0.6076277513964167,0.0001266043011710715,1.3639789661110178,0.6552516632137857,5.8799195913432935e-05,0.3714163420830165,-1.3424679094791165,0.5748052113588824,0.47819826919871,-0.9757810987897683,1,0.67407408323634,-0.491996529596474,0.3430297003083884,0.8069807543322116,-0.221899872283107,0.9430526856766506,0.33840245851746625,-1.4676177178527883,1,0.407675402861761,-1.2069531340873327,1,0.402685706985393,-1.224722006176648,0.9423173977830835,0.2917131862771663,-1.7037589228150365,0.010291100416559206,0.2190481125177749,-2.098602450099339,0.6064762614685765,0.7282323444191867,-0.3672095252516746,1,0.4110478965293227,-1.189586069287536,1,0.6762510270666977,-0.47221260384736063,0.9392037650810205,0.24499883483928972,-1.934985255080973,1,0.4187773286032507,-1.1609297428907766,1
ENSG00000051523,CYBA,1.865875329610988,1.1239860174716036,1.3002821477070523e-06,0.5008251488844838,-0.8874723254162633,0.021521064336055665,0.9136586779272026,0.005198595479579321,1,0.5439371233200949,-0.7895363556991413,0.0033370982557036945,0.6837430192418845,-0.5059061697842346,0.0015730454282854803,0.4424963052245554,-1.0922046395025564,0.00016675073695334174,1.1869148853357863,0.38753273588368975,0.8096884629274262,2.0273135723007183,1.2132655073871095,0.00011088563103514892,1.4670521759870079,0.7308233578418545,0.004087232742058487,0.5517280416522795,-0.7290675764010021,1,0.8007329869124952,-0.21732582294260888,0.28682876742537383,0.8220919809129932,-0.1712420440320045,0.4777390256336955,1.4079893544829736,0.6343358395443635,0.5967609833832095,0.6375976922649467,-0.5154902940262905,1,0.4855399526759844,-0.9294890136859613,0.043396327055084824,0.3179878754457403,-1.5316682191133346,0.08015267381077602,1.2270318152350874,0.4310089746588427,1,0.5456106895443117,-0.7412921540751907,1,0.7471148523003104,-0.2865108810924133,1,3.7207801358037087,2.1153702782628847,5.558446323898833e-10,1.580084860417852,0.7997701768217845,0.6129439442453551,0.6331717120474514,-0.5243590489041173,1,3.804476642321398,2.0737366152656667,0.14225125161798935,0.6196191676571713,-0.5532611413539579,0.9407407610608158,0.45230554124176564,-1.0091682801010202,1,3.415559772296016,1.9131233767091076,0.559264314510939
ENSG00000104951,IL4I1,0.019378167774747376,-1.6968531273544314,1.3125054899726412e-06,0.03893583888816421,-0.6582270161834511,0.16992961804589818,0.034526790145748824,-0.8346283378936397,0.1376931719034329,0.018957360972626812,-1.7543567878170352,7.3998667268849264e-09,0.02554337289314893,-1.457869958790639,1.211152299131003e-17,0.0219067391251404,-1.531066729120679,2.8849460716765634e-06,0.06032320358412467,-6.550901001389775e-05,1,0.5857330081291099,3.741058122179052,1.0816413496073108e-64,0.010034556607298276,-2.6362766342330453,9.739008371468306e-11,0.028472820065794366,-1.0787605923540697,1,0.013994605128873776,-2.3090750668619737,1.2355720841853557e-28,0.014070360503087572,-2.2870057261907,2.4384828365706485e-26,0.11963891788251012,0.9952389265913846,0.24383309865818112,0.018752873301910198,-1.6178202781187991,1,0.015297289834718002,-2.0097664090136753,0.0001027829535091677,0.013436107413200294,-2.1547353248599936,0.021141420738520444,0.06458062185447828,0.1390637996584707,1,0.03678274311534686,-0.6917048226345512,1,0.027595213422856882,-1.0947728271428732,1,1.101828007773484,4.728126558323728,6.1354895636523e-84,0.004006977668008078,-3.51803188640356,0.6064762614685765,0.015277601631171749,-1.8483159395998268,1,0.7193338189263148,3.6102361747920204,1.5703466520843686e-06,0.029981572628572806,-0.8752791693968955,0.9940053845650836,0.013706228522477748,-1.9871068847215572,1,0.023760415807276634,-1.1928534057400357,1
ENSG00000138792,ENPEP,0.010900219373295399,-1.7593949606749817,1.3686922624481408e-06,0.06994668402033039,1.0211662874924712,0.0008545188696089965,0.02064667350424176,-0.8094096609738415,0.1658006037780722,0.03817560305955583,0.09992740127467492,0.7388353054086098,0.027715956249795864,-0.45605633966722703,0.01353019339660851,0.03687469210204628,0.04579258722213719,0.88600440723516,0.01731499362136912,-1.0151628140156808,0.6552786586095402,0.013090166552725763,-1.461909061022352,0.0069663776467111405,0.003727121025567931,-3.273427925030118,6.05518441576031e-13,0.04029172650819957,0.18762182067404964,1,0.02132511257733147,-0.8530033139730238,1.8992063562645196e-05,0.027383771232274864,-0.44535407143693284,0.04960794686146611,0.0044641387269593324,-2.7544547733827036,0.16396471437527343,0.042193964929297945,0.2729193855555261,1,0.029799915262437665,-0.2670609848552772,0.775824662390143,0.04641564379105556,0.39016410072375063,0.5691772422093716,0.005166449748358263,-2.2180185554711516,1,0.040869714572607616,0.22309487961060093,1,1.4656124462361766,5.778550841708263,6.19571790691517e-68,0.004670285001974338,-2.8584474255105636,0.0002824350247688323,0.006678296113346796,-2.1704746527546366,0.6176671183529028,0.03564773713940075,0.055063360190501065,1,0.01141799712581452,-1.3951426571709362,1,0.04996928771428801,0.5670880532732019,0.9392037650810205,0.02227262134902634,-0.5857530946821656,1,0,-3.602271690769067,1
ENSG00000283632,EXOC3L2,0.00327006581198862,-2.075867614414573,1.4034462261999243e-06,0.013438032890605345,-0.010911050258632038,1,0.008328069984904238,-0.7106811840811993,0.3016104350446076,0.003043613000192378,-2.218254668517054,3.922913321171977e-09,0.002824358363641012,-2.5394050379320587,1.128270435392741e-30,0.005352777885780912,-1.3902858239914986,0.0003161380439870634,0.007819674538682828,-0.7176700123955797,0.9046364154641804,0.005194510536795938,-1.3717059797459434,0.028354528789104005,0.0031537177908651723,-2.107282852734162,4.238848146747427e-06,0.005909453221202604,-1.0984809409669802,1,0.002790590903674235,-2.4735311539423597,1.2640385880945843e-22,0.002582534522718605,-2.5711855671786017,3.0455271147733237e-22,0.001785655490783733,-2.365287341027593,0.32651512324128973,0.0046882183254775495,-1.2322306303704522,1,0.003178657627993351,-2.057783003621581,0.0009959156680417725,0.00285008339067885,-2.0916447053554306,0.06857439433264173,0.005166449748358263,-0.8280629804901087,1,0.6150892043177446,5.968026088215935,8.510560413638684e-67,0.0378156628387298,1.5181338559738666,0.1189861435258821,0.0028740215396765153,-2.1046779602683268,0.01819303606418824,0.005342636890677437,-1.0429643516266784,1,0.003395022584704833,-1.4344490398981344,1,0.002283599425162904,-1.5916258700961246,1,0.0066625716952384015,-0.4614122696952032,0.9794318170573825,1.5076851374725522,7.560078387100087,1.4855323519241987e-111,0,-2.2131668875097414,1
ENSG00000065054,NHERF2,0.1449729176648288,-1.495591232049069,1.4327300773906046e-06,0.2577345795428923,-0.6342894255359315,0.11686416266324953,0.6122866453484804,0.6644921323978878,0.0900305166829357,0.43680194571332326,0.15835557066668682,0.6014432964550805,0.4230330164442527,0.1272546618062993,0.5326358932527985,0.2946010347507569,-0.4477857189717587,0.15783122196558388,0.23570733252315382,-0.7485435491136909,0.7931508583792001,0.20466371514975995,-0.9692417201190056,0.03748730569290125,0.08758734410084637,-2.2229539694377913,6.138718558561278e-10,0.3158871358242846,-0.32374676777938904,1,0.4504513525856247,0.22844104262203224,0.2231102786367774,0.609700779648032,0.7685161560245894,1.428372338629392e-06,0.11160346817398331,-1.8203022626705603,0.34069514734762,0.22269037046018358,-0.82388448823865,1,0.2717752271934315,-0.5533087963298968,0.27707487903203104,0.20317023027839232,-0.9676680180072301,0.3326414075929436,0.10074577009298613,-1.940484579942242,1,1.0043732356218322,1.3613280899353029,0.15108595355145713,0.4016636620438057,0.02705392520962624,1,0.1210681573588732,-1.7201136668923382,0.010014559273023185,0.12688762615358912,-1.6293567051333868,0.6871217658395161,0.30215701003873013,-0.38166028804242136,1,0.1804043545878694,-1.1174414445062846,1,0.4996928771428801,0.3452955138443583,0.9392037650810205,1.70299889391786,2.126105375483336,0.017643626085837198,0.20790363831367056,-0.9106906364359328,1
ENSG00000117335,CD46,0.3006038276057687,-1.481061447659371,1.5655457036564522e-06,0.4420768256063246,-0.8995070174827497,0.019656734046275066,0.607428604523953,-0.4296984320199069,0.43377659842328775,1.0615252540956674,0.426320839672247,0.08985284003429322,0.9946086606729656,0.38580190741538917,0.012388202980903087,1.2098269277028895,0.6292441851312995,0.012123724181198723,0.46750482777696617,-0.799819322003414,0.7508201216188487,0.475609384749036,-0.7876166415488877,0.10215802972516791,0.16098295814279948,-2.3846807706868587,1.331571389644512e-11,1.0545687884746102,0.3853870613875114,1,0.8348448369141249,0.05114268064353322,0.8353721161119205,0.8666629646585332,0.11430660519467936,0.6312080008010653,0.36873785884684085,-1.1394992605861587,0.698484100406549,0.4078749943165468,-0.9919472079426677,1,1.0674329647005172,0.41318286285509787,0.33361748258467894,1.4197486833281645,0.826670509825548,0.16501989817625784,0.3590682575108993,-1.169671650516231,1,0.6978503763272751,-0.21624738006084843,1,0.360781864380314,-1.1699184556620739,0.967494722408902,0.29422795512438327,-1.4772510311044347,0.028857377616409486,0.13223026304426655,-2.608808230737689,0.6064762614685765,0.8504531574685606,0.07042256591828167,1,0.35852510975057594,-1.1728766336810441,1,0.979398039200045,0.2740724710933805,0.9392037650810205,1.0125476320980435,0.32275053761817846,1,0.29700519759095795,-1.4399625071117728,1
ENSG00000178980,SELENOW,0.40015916454853334,-1.4802963755744523,1.577710823844716e-06,0.6972271680548697,-0.6485375681406929,0.10552762208328907,1.7443836589214003,0.7295105697067414,0.055421125185842926,0.9324760628875105,-0.22498875125646156,0.4961964713620525,1.1844924460439075,0.17432878084210726,0.35217878914120837,0.7300594283106744,-0.5947424329126348,0.049569844408345526,0.7652110084282482,-0.49917348881172907,0.8588851406639147,0.773566509139651,-0.49188269779248145,0.37977617974164035,0.22749773336831947,-2.2971105768587887,5.188532227158755e-11,0.7531866741932773,-0.5224125306332391,1,1.4994636287041216,0.5848975359749022,0.0002411092491648778,1.5473389172240386,0.6335567339634948,0.00011249974491905595,0.6160511443203879,-0.8110304032286044,0.908831685520332,0.665727002217812,-0.6976439135783457,1,0.7944657408965882,-0.45311610232734756,0.3887324245806166,0.5101649269315142,-1.091141732128677,0.17964925481005364,0.5553933479485132,-0.9556231047793182,1,1.0360472644156031,-0.05772881412126991,1,0.8390988970431666,-0.3632656126432158,1,0.7131165945322354,-0.6050011641297746,0.41195499226901966,0.2724744814245493,-1.984371003729607,0.6129439442453551,0.8300830219603317,-0.37785899365504216,1,0.8266629919089713,-0.3833101612213548,1,0.8561404628381346,-0.332265057268681,0.9392037650810205,0.9748555036612297,-0.1456102827436479,1,0.4752083161455327,-1.178840391791818,1
ENSG00000120708,TGFBI,0.0737581510926322,-1.548504660702211,1.7468554964394876e-06,0.6202169026433236,1.6904526608522328,2.8126967993611444e-11,0.14244469703346624,-0.5652440510231669,0.325206901141846,0.07382935534752368,-1.5692885249562951,2.008383335582313e-08,0.18066582455773988,-0.2561628816869903,0.16236667446160122,0.20796533341422876,-0.0027303215979150863,1,0.14801526805363924,-0.4939653209835111,0.989715706042851,1.0033716552875034,2.458012973032523,4.0170989806412785e-23,0.034404194082165516,-2.6493306466333357,2.339016427302048e-12,0.22670811448613626,0.12563334590948605,1,0.09125648761119776,-1.334230965899001,1.0356418616782708e-13,0.079924990832412,-1.5272418948356354,3.913789250571708e-16,0.07767601384909238,-1.4153134466680037,0.5443362892387491,0.6282212556139916,1.6092454793524458,0.04708825476355179,0.06277848815286868,-1.7606524281639508,0.00021513918138158566,0.47840685486394985,1.2302693088947942,0.01812589075671682,0.08007997109955307,-1.3400569935572229,1,0.1624571154261153,-0.3538162657506594,1,0.6224253694266607,1.5979411696189925,0.02590323439708498,1.6496883637743198,3.182182663981995,2.4319789674695016e-28,0.04541241357075821,-2.163882456884094,0.6064762614685765,0.07638800815585874,-1.4222474426055807,1,1.5871016004882184,2.955338279151348,0.00046535581278511155,0.10326986127619522,-0.9734062827623178,1,0.06853114261238874,-1.5751165959350488,1,0.06534114347001074,-1.615667685037394,1
ENSG00000152291,TGOLN2,0.44157999816705584,-1.4708885571937589,1.7722278817163618e-06,0.6126364738332386,-0.9751112288482703,0.010871087789358521,1.177033891199799,-0.006367335089369042,1,1.1822262496461537,0.00025998953751837917,1,1.490888773141315,0.43904017840835563,0.003442139941850022,1.3782411800721814,0.23853239512321672,0.43592344677313216,1.140555386285024,-0.05220906974815859,1,0.993605975478327,-0.25794299283718236,0.7241677224736518,0.24857030224364585,-2.3022764967110585,4.6433876901787105e-11,1.2861119101417304,0.12316036321470061,1,1.2780906338827998,0.1347006614514844,0.5145098276748666,1.4265386386010115,0.3234814964263909,0.08680322584215257,1.2097815950059791,0.03352536664433578,1,0.6458020743345324,-0.8748201642136546,1,1.062267646055028,-0.15907643265935215,0.8425457852364444,1.4002052543635095,0.24857027752116587,0.7936367186785648,1.3432769345731486,0.1840576353185382,1,0.7622201767791321,-0.635800959978888,1,0.6357119536672955,-0.8982403787881202,1,1.0849431312278845,-0.1258608719690897,1,0.22038377174044427,-2.4221216961762924,0.6064762614685765,1.0252968205808595,-0.20600503079177301,1,1.1783373033840585,-0.0050056752405623905,1,1.0726740429333825,-0.14062273780623452,0.9392037650810205,0.6767450332973387,-0.8057430922602447,1,0.5940103951819159,-0.9913513859434567,1
ENSG00000182197,EXT1,0.21255427777926028,-1.4734800750574781,1.8688219163335394e-06,0.8322966268527491,0.5722357446834307,0.08208442213493704,0.32253921045702044,-0.8455874947047978,0.07741717717589633,0.6329845436685806,0.1639260478597565,0.5865170625106082,0.7393301162669511,0.4938048675883418,0.0008163722883413279,1.2039785222350918,1.1962265116146713,5.538276997113546e-08,0.3261921378993408,-0.811188731156584,0.7430637574827396,0.4107818932498227,-0.4855123830267245,0.3895434512029557,0.09604504181271206,-2.623714180786136,1.464034963540966e-12,1.1136633206866362,0.9828979104868639,0.8638507267043918,0.4104667665031282,-0.5471732934097427,0.0024224539963312217,0.4247824025299223,-0.48634666776916213,0.012431246198963223,0.22052845311179103,-1.372286642884274,0.559599310608325,0.6938563121706772,0.2858478939397384,1,0.6108982628799722,0.10333600722933578,0.8607020861138369,1.4445851243040801,1.3776418018116292,0.005357236322118707,0.2040747650601514,-1.4701119167347894,1,0.6467632331115155,0.18400030216976038,1,0.7583573466577705,0.4151239869957652,0.8805475900633337,0.29458720781684283,-0.964206271956323,0.20366794922134254,0.07479691646948411,-2.912774609877247,0.6064762614685765,0.5958264636156981,0.0655114883810134,1,0.19638955056400975,-1.5268929746439825,1,0.7228890289333665,0.3450793674438926,0.9392037650810205,0.6459060191217638,0.1821208818908061,1,0.2643346258559526,-1.0987869499132623,1
ENSG00000163565,IFI16,0.2579718585013245,1.1199993598737674,1.886797169909753e-06,0.5258061074631732,2.2507351946098804,4.524599942019947e-22,0.07738165027640188,-0.7248049759478175,0.18103025054507546,0.04087137457401193,-1.7011868629597133,2.2487155215775906e-09,0.04084456710496233,-1.8660134936840942,8.195170298761531e-31,0.05511378712026272,-1.249457826527502,4.4885389793139546e-05,0.6384205712653195,2.40975100230826,7.168870805012022e-09,0.465428144096916,2.014336445140963,3.7284780624416845e-14,0.14636117565787912,0.22558122981962692,0.4507469001127248,0.07682289187563385,-0.7142202792874777,1,0.02853066819428136,-2.3375332563567803,1.0089179000254287e-32,0.02898672369465193,-2.299953860047532,8.554484017868925e-30,0.9133627835358794,2.9229865831880395,1.0789808599280347e-09,0.49226292417514267,1.988625391215017,0.0045767931977829315,0.039931886451666475,-1.686829262054184,0.0004442753674689086,0.031758072067564334,-1.9906822540186875,0.02157478409233279,1.0565389735392647,3.0921006549036183,0.00023597496387922818,0.39132751703271795,1.65411090034325,0.01987933319191437,0.7052110096952314,2.5256853971895783,5.078002798625877e-06,0.563308221776597,2.2537262630819237,2.0501780024452784e-11,0.08948916791884706,-0.4790035550925946,1,0.052622850062924914,-1.2223017661246454,1,0.4635706833080695,1.891512203260336,0.1763786610566309,0.05663185940952641,-1.0803861296354307,1,0.43517275558866847,1.8021853387300086,0.05666144736370263,0.39501691279597406,1.6590528635905097,0.6326186715087265
ENSG00000130203,APOE,0.172707920292436,-1.5161137891577467,2.0623291557592737e-06,0.47257082331962136,-0.013478238716526869,1,0.4580438491697331,-0.06021760881275795,1,0.18548647226886691,-1.4317644130725826,2.2373193527237674e-07,0.38706124343919845,-0.3718144648017647,0.03279223728876371,0.2514814351152995,-0.9702025520165543,0.001327788253437815,0.3703174442247653,-0.3674458950100763,1,2.53409002027053,2.626983462800644,2.508574216887423e-26,0.11267373561909207,-2.1316443781464685,6.394901463082835e-09,0.3239454811259246,-0.5620837345567502,1,0.24528044524981452,-1.0838954438471455,2.6570356985229644e-09,0.2525540657389643,-1.029162131123722,5.204135659009376e-08,0.1517807167166173,-1.6518335007397962,0.4473856711293798,0.3797456843636815,-0.3276237389078085,1,0.15118490343143376,-1.6889535779261706,0.0005045467983345036,0.19706290872693766,-1.286454757716013,0.18117211263313937,0.14207736807985225,-1.7273820124739645,1,0.2636096589933191,-0.855401021368073,1,0.34749528013967923,-0.4565260710581527,1,5.876296290561095,3.961993604008308,1.619079955415207e-51,0.14959383293896822,-1.666674913331331,0.7050415427882268,0.2682067841916818,-0.8262023474278049,1,9.29424966041302,4.360159707563952,7.052229523144674e-12,0.22652743763810565,-1.0593047412754193,1,0.09765687822265395,-2.2697353242117417,1,0.169292962626846,-1.47548184523022,1
ENSG00000197956,S100A6,0.42607746394725793,-1.4612682271729558,2.118836107401258e-06,0.8801911543346501,-0.3769858248599674,0.39794928588687367,1.8807558049242072,0.7686387016237116,0.042235508515253525,0.5697643536360132,-1.048837445702124,7.664020646589116e-05,1.9624945460591738,1.1054265742295302,5.015143754099049e-17,1.0293193623323886,-0.14787968104628318,0.7161817766615824,0.9355682037352668,-0.279279006429791,1,0.7521651257280517,-0.6067102453975433,0.24702206034124616,0.25129396760848394,-2.224830420068415,1.6530417755906427e-10,1.0443615510925328,-0.11907826693916045,1,1.1351457386378747,0.003077543538446692,1,1.2267484247486256,0.13519060145815168,0.5618054708961646,0.7669390332916133,-0.5661331554090162,1,0.8497395714928058,-0.4169057128891116,1,0.42454945943886196,-1.4462256574914667,0.0011003480898604812,0.8334458143885152,-0.4492051240293032,0.6914848513262156,0.4727301519747811,-1.2591774057658585,1,0.7050025763774814,-0.6874624042767759,1,0.507956335968884,-1.1611838546981745,0.9742473645405025,0.5119350867548793,-1.1603192913119051,0.06330850572089264,0.29785200665526707,-1.9282956994610077,0.6178414802697146,0.5822463732768789,-0.9615282843060248,1,0.810677795932831,-0.4834858146704393,1,0.6329443110476481,-0.8386015570023915,0.9762307339470397,0.39576734858654494,-1.5173777054556818,1,0.5138189918323572,-1.138644544279284,1
ENSG00000105699,LSR,0.46216930142772494,-1.4594639380988381,2.133460884539421e-06,0.349733420101652,-1.851078608290877,1.3482289824978071e-06,1.7174909329284804,0.5071126129637846,0.22223832221550768,0.9418677830023898,-0.40918632757726037,0.16264321547429744,1.7030570563704353,0.6295048546450531,8.255928469415046e-06,0.9540830953822459,-0.3860808605190078,0.23292213477747334,0.5954123613025639,-1.05203766093134,0.4309565146902217,0.5265155880096363,-1.2474564309116252,0.005534056802895296,0.29143219403767706,-2.1256277517705295,7.06694768901194e-10,0.9825809037799602,-0.32466021218484564,1,1.6893487619854775,0.5652818976538452,0.000413272254812992,1.745259019870318,0.6161884532191746,0.00018706874625541345,0.36605937561066526,-1.7508479906896726,0.3659696305180265,0.3938103393401141,-1.6430930314459828,1,0.8290336426010159,-0.5820538474764276,0.24418702017842733,0.6319042031905108,-0.9690301050380544,0.24388085666129294,0.3745676067559741,-1.7088305404910284,1,0.44445814597710787,-1.469732745635405,0.8909492090304615,0.3464732351980919,-1.8288356796422962,0.5996227964051647,0.2525546427990738,-2.3006443939255243,0.00047665371207298587,0.3232295318859849,-1.9263415923330078,0.6176671183529028,0.9319336995014766,-0.39864690977933565,1,0.5046754729610018,-1.2815676080000244,1,0.8927846071619457,-0.4595969612908513,0.9392037650810205,0.17304113509628155,-2.8195866032904586,0.7908420557274265,0.6148007590132829,-0.9965045297780817,1
ENSG00000011422,PLAUR,0.10912330728154616,-1.4745558390340459,2.2601431510883664e-06,0.31975626980722466,0.13145243976860077,0.7747124466273159,0.2614666972343893,-0.16997194328540077,0.8624705351754901,0.081916669890892,-1.9196206768856705,7.478945141953825e-12,0.567292551325609,1.3666730455112794,1.291508242016887e-25,0.5116859156740938,0.8821314433356386,0.00019212357373057904,0.15751058713632554,-0.8993571464098702,0.6770116308435555,0.5171654690434035,0.8559204535477412,0.01669937218031901,0.058057077513654305,-2.386527829996541,8.27781438202118e-11,0.4861868331989415,0.7428411511208579,1,0.13682225550104274,-1.2349211458277976,5.125429523109855e-12,0.12226965171353947,-1.3984285235378815,6.860737240130716e-14,0.07856884159448425,-1.8919502444243033,0.3203126436249924,0.36568102938724883,0.3242823631616789,1,0.09615439324679886,-1.63769514077033,0.0005388633652486999,1.0590095570222413,1.9161866277358253,6.639297113864683e-06,0.05424772235776176,-2.373184215502831,1,0.236022601656809,-0.30935595297880547,1,0.13184379746476066,-1.1478326373968049,0.986129761955138,0.6222256633399655,1.116834447229263,0.00955956211366849,0.08147521258283091,-1.830376677270863,0.6374420695372938,0.10015316624879257,-1.5308885931459326,1,0.6234226430694728,1.0956318853780815,1,0.08994471788571842,-1.6584172115152906,1,0.10793654961451225,-1.42428328751718,1,0.10989192310865444,-1.3829390691816765,1
ENSG00000050165,DKK3,0.07872380658491122,-1.5245540136668043,2.3786953661502566e-06,1.1434387730121498,2.6482183017151826,3.868667488194299e-33,0.2616401986924082,0.26960997206099657,0.5986642223995856,0.19487819238374626,-0.17943418329856042,0.6079724820128865,0.1758551042680217,-0.38874783441555083,0.020958798927581374,0.16157459173746086,-0.4631984880608795,0.14440645037804323,0.249671037056516,0.19509113412384504,0.898890654918427,0.11656481644570084,-0.9280744622449548,0.07240289770182441,0.0387047183424362,-2.5496509933698017,9.258182595548471e-12,0.17029969737465686,-0.3618500773173956,1,0.1885523137452726,-0.2511809840876382,0.2123087235236237,0.240131184155542,0.15861220012585164,0.4847667128225234,0.1705300993698465,-0.35583521938362495,1,1.080634324022575,2.336109190673411,0.0003961239536936113,0.14343692546319997,-0.6244319330906976,0.2649859087908689,0.09812429959337185,-1.1646082716717943,0.22235487833823997,0.2195741143052262,0.01810866205353534,1,0.30039240210866597,0.4639736421861136,0.9242463088905316,0.6040285604780895,1.4822432611970295,0.05002582337055362,0.05424715656139423,-2.0230901450342373,0.0026091366729974535,0.06945427957880668,-1.6349036116096118,0.6904893878131704,0.18842375345111823,-0.20606451006614535,1,0.10504557355749358,-1.033161928683688,1,0.22985872348572484,0.08708716453718779,0.9392037650810205,0.2655581776230063,0.2872519021608233,1,0.08910155927728738,-1.2550973369095968,1
ENSG00000141526,SLC16A3,0.310050684395958,-1.4559409221466852,2.383208779221319e-06,0.45534257602397343,-0.8763957053757941,0.023779557106613624,0.7408512257404396,-0.1547912804719428,0.8849178709137334,0.5242840793759956,-0.6898451859418713,0.011601689689825745,1.2622709302118678,0.8418857273984585,6.103587852228568e-10,1.2929932359653002,0.7136682993738293,0.0035791311907341057,0.500459170475701,-0.7211249174326768,0.8134268425312868,0.9940215363212707,0.2846090622199995,0.5820657613861594,0.17273772445420602,-2.3023349454347213,5.3147736258801605e-11,1.192097881622598,0.5448078593672602,1,0.6980225814130823,-0.27503424880321625,0.16144248273785128,0.7370464474924322,-0.18205475987177827,0.4442668787416228,0.38302310277311075,-1.1046852554511732,0.7206786464736041,0.44889690466447535,-0.873730930079628,1,0.4732226543675101,-0.8163319464055847,0.08309716298149564,2.323632272943457,1.543093504349113,0.0010880340043956838,0.3254863341465706,-1.3304510958747973,1,0.5374367466297901,-0.6143692669000299,1,0.29945916788507654,-1.4586077225366862,0.8152470999708417,1.008781560426457,0.30210909687065135,0.6471631695285694,0.1536008106069763,-2.4145252801025685,0.6064762614685765,0.5262285006292491,-0.6426375692571982,1,1.071008130401402,0.383411261336905,1,0.5163493063809761,-0.6667499520618677,0.9502466413077715,0.596220940727782,-0.46252110775097566,1,0.3979869647718836,-1.040993803788317,1
ENSG00000187840,EIF4EBP1,0.20964755261304818,-1.4548643999249817,2.4703993213826324e-06,0.22396721484342244,-1.3425695176934975,0.0004087614234729493,1.0243526081432215,0.9319107696183911,0.011555936399780812,0.4355845005132463,-0.37511165492990395,0.20835940706614814,0.6455676259750884,0.28130842144478607,0.09105409482922848,0.32602382345061887,-0.8093311609512326,0.006184767396234444,0.3178139151793235,-0.8105664818610652,0.7421661132475743,0.3617457137824691,-0.6339160952618614,0.22071862085450678,0.12055803009625499,-2.254887509121133,3.417876430035151e-10,0.33952494870909505,-0.7150538697890241,1,0.8375937772072966,0.7363467952614525,1.9040471498024804e-06,0.807754461666176,0.6581324904175399,5.681339262470398e-05,0.18035120456915704,-1.623709835310669,0.42438408340095507,0.2684004991335897,-1.048382578707024,1,0.3915708865484309,-0.5178617976301968,0.3141385396639743,0.17955525361276756,-1.641913134507049,0.057618522556829053,0.14207736807985225,-1.9469644377803492,1,0.2973271735157204,-0.901973517386101,1,0.2565332803384103,-1.1147702386898155,0.9936097592083448,0.2432140727951251,-1.2042918232426034,0.08910853458427771,0.1308946038215972,-2.077476729017888,0.6064762614685765,0.4651180941045621,-0.2536945686627534,1,0.3402563143492727,-0.7018160723272266,1,0.4630487328190689,-0.2569587515325247,0.9392037650810205,0.1404888423553969,-1.9718403664355995,1,0.2999752495668675,-0.8798782509591074,1
